episode,score,average score,best score,epsilon,steps
11777,42.03496342,97.97712673,124.8978412,0.246168,753863
11778,176.645012,97.79989324,124.8978412,0.245955,754076
11779,166.5944548,99.12736879,124.8978412,0.245751,754280
11780,250.9101863,100.558061,124.8978412,0.245451,754580
11781,55.92220582,99.97786581,124.8978412,0.245384,754647
11782,245.6839472,99.97099903,124.8978412,0.245084,754947
11783,31.37089401,99.81592043,124.8978412,0.245046,754985
11784,241.2314893,100.8344742,124.8978412,0.244746,755285
11785,38.6513749,100.8282817,124.8978412,0.244698,755333
11786,23.3403382,99.17503558,124.8978412,0.244669,755362
11787,247.188027,101.5110591,124.8978412,0.244369,755662
11788,248.1712261,101.55929,124.8978412,0.244069,755962
11789,42.65381975,101.7016218,124.8978412,0.244018,756013
11790,95.07250994,101.6525064,124.8978412,0.243903,756128
11791,128.3469284,102.5717758,124.8978412,0.24374,756291
11792,212.4523329,104.2605978,124.8978412,0.243486,756545
11793,170.9421756,105.8475098,124.8978412,0.24328,756751
11794,23.66543135,104.9237241,124.8978412,0.243251,756780
11795,74.70586176,105.0684186,124.8978412,0.24316,756871
11796,118.7019857,103.8153008,124.8978412,0.243011,757020
11797,25.86551348,103.9086423,124.8978412,0.242979,757052
11798,89.71482959,104.4254487,124.8978412,0.242868,757163
11799,250.5823383,106.5754935,124.8978412,0.242568,757463
11800,245.0959992,108.2186109,124.8978412,0.242268,757763
11801,37.8493168,108.3290224,124.8978412,0.242222,757809
11802,250.3804663,110.044368,124.8978412,0.241922,758109
11803,245.9811865,110.005595,124.8978412,0.241622,758409
11804,38.94949576,109.4804075,124.8978412,0.241575,758456
11805,65.03254521,109.9880339,124.8978412,0.241496,758535
11806,35.52796833,110.2587912,124.8978412,0.241452,758579
11807,83.22489093,108.5864219,124.8978412,0.241353,758678
11808,116.7114744,109.0918446,124.8978412,0.241211,758820
11809,54.95873328,108.0780717,124.8978412,0.241145,758886
11810,17.60779628,105.7399725,124.8978412,0.241123,758908
11811,7.900434667,104.6056353,124.8978412,0.241113,758918
11812,70.18925868,104.8231813,124.8978412,0.24103,759001
11813,99.83191824,104.0199142,124.8978412,0.240912,759119
11814,63.04319267,103.5648048,124.8978412,0.240833,759198
11815,15.44246774,103.5031312,124.8978412,0.240814,759217
11816,120.615077,104.5243242,124.8978412,0.240668,759363
11817,25.28562802,104.4569435,124.8978412,0.240636,759395
11818,248.2276543,106.1223639,124.8978412,0.240336,759695
11819,86.63473859,106.7657678,124.8978412,0.240231,759800
11820,249.1828929,108.6767213,124.8978412,0.239931,760100
11821,228.9999973,110.2315149,124.8978412,0.239656,760375
11822,47.16120933,108.2215307,124.8978412,0.239598,760433
11823,218.9354274,109.4800257,124.8978412,0.239331,760700
11824,229.5087198,111.4444905,124.8978412,0.23906,760971
11825,32.07095623,110.0443497,124.8978412,0.239021,761010
11826,251.4963386,112.3558291,124.8978412,0.238721,761310
11827,231.4791002,112.7635386,124.8978412,0.238438,761593
11828,109.1923738,111.6440674,124.8978412,0.238306,761725
11829,13.05804847,111.2759007,124.8978412,0.23829,761741
11830,248.3797856,113.6204423,124.8978412,0.23799,762041
11831,143.7548309,114.0004812,124.8978412,0.237816,762215
11832,73.2725896,114.0946379,124.8978412,0.237728,762303
11833,234.5027894,113.9807376,124.8978412,0.237444,762587
11834,12.72881458,113.9214841,124.8978412,0.237428,762603
11835,250.111939,116.2900101,124.8978412,0.237128,762903
11836,11.20729582,115.348792,124.8978412,0.237113,762918
11837,60.57024476,114.7743304,124.8978412,0.23704,762991
11838,33.0871568,114.8168946,124.8978412,0.236999,763032
11839,99.33923014,115.5101406,124.8978412,0.236879,763152
11840,34.60684469,114.8149292,124.8978412,0.236835,763196
11841,37.26563653,114.9196666,124.8978412,0.23679,763241
11842,79.2896325,114.4626177,124.8978412,0.236692,763339
11843,9.757503006,113.9540879,124.8978412,0.236679,763352
11844,21.71682519,111.6580563,124.8978412,0.236652,763379
11845,252.1436986,113.2052056,124.8978412,0.236352,763679
11846,141.4626252,114.4592426,124.8978412,0.236182,763849
11847,165.3756011,115.6660656,124.8978412,0.23598,764051
11848,27.15113673,115.5759459,124.8978412,0.235946,764085
11849,9.625710225,115.5425916,124.8978412,0.235934,764097
11850,92.34937519,115.5025807,124.8978412,0.235819,764212
11851,249.6534861,117.8836789,124.8978412,0.235519,764512
11852,8.505306299,116.7245151,124.8978412,0.235508,764523
11853,158.0186177,115.7871656,124.8978412,0.235316,764715
11854,117.249039,114.4896694,124.8978412,0.235177,764854
11855,8.674569498,112.05926,124.8978412,0.235166,764865
11856,168.8967316,111.4986016,124.8978412,0.234959,765072
11857,36.38888984,109.3527618,124.8978412,0.234916,765115
11858,10.35471946,108.7401874,124.8978412,0.234903,765128
11859,40.97557809,106.6557062,124.8978412,0.234853,765178
11860,108.5953552,107.5306521,124.8978412,0.234723,765308
11861,199.6319439,109.3768967,124.8978412,0.234486,765545
11862,248.8423804,110.2899066,124.8978412,0.234186,765845
11863,74.62232253,108.5846217,124.8978412,0.234095,765936
11864,32.02617978,106.4408683,124.8978412,0.234057,765974
11865,98.72200749,107.1484722,124.8978412,0.233933,766098
11866,34.54624298,107.2571618,124.8978412,0.233891,766140
11867,87.70936581,107.3386119,124.8978412,0.233787,766244
11868,39.08183673,107.5557622,124.8978412,0.233741,766290
11869,111.8617318,108.3425223,124.8978412,0.233606,766425
11870,74.03919155,107.7683981,124.8978412,0.233518,766513
11871,56.30074728,108.0140778,124.8978412,0.233451,766580
11872,175.9603019,109.5862087,124.8978412,0.233239,766792
11873,22.20822989,109.3361857,124.8978412,0.233211,766820
11874,118.401341,110.108882,124.8978412,0.23307,766961
11875,20.51624294,109.0319148,124.8978412,0.233044,766987
11876,83.44881889,109.629536,124.8978412,0.232944,767087
11877,32.9619102,109.5388054,124.8978412,0.232904,767127
11878,56.21547077,108.33451,124.8978412,0.232836,767195
11879,94.79128243,107.6164783,124.8978412,0.232721,767310
11880,252.6853748,107.6342302,124.8978412,0.232421,767610
11881,9.985397951,107.1748621,124.8978412,0.232408,767623
11882,237.7625257,107.0956479,124.8978412,0.232119,767912
11883,16.52281202,106.9471671,124.8978412,0.232098,767933
11884,109.2723346,105.6275755,124.8978412,0.231968,768063
11885,216.1871343,107.4029331,124.8978412,0.231705,768326
11886,12.83227164,107.2978524,124.8978412,0.231689,768342
11887,250.1999121,107.3279713,124.8978412,0.231389,768642
11888,251.120215,107.3574612,124.8978412,0.231089,768942
11889,249.1846926,109.4227699,124.8978412,0.230789,769242
11890,247.3852662,110.9458975,124.8978412,0.230489,769542
11891,49.84870657,110.1609153,124.8978412,0.230429,769602
11892,20.11032035,108.2374951,124.8978412,0.230404,769627
11893,28.5140359,106.8132137,124.8978412,0.230369,769662
11894,151.564369,108.0922031,124.8978412,0.230186,769845
11895,124.062581,108.5857703,124.8978412,0.230037,769994
11896,244.7547329,109.8462978,124.8978412,0.229742,770289
11897,252.8399934,112.1160426,124.8978412,0.229442,770589
11898,119.5773309,112.4146676,124.8978412,0.229297,770734
11899,133.2937716,111.2417819,124.8978412,0.229136,770895
11900,80.82047977,109.5990267,124.8978412,0.229035,770996
11901,29.12567711,109.5117903,124.8978412,0.229001,771030
11902,48.91272417,107.4971129,124.8978412,0.22894,771091
11903,43.75155907,105.4748166,124.8978412,0.228887,771144
11904,124.3204644,106.3285263,124.8978412,0.228737,771294
11905,38.83145942,106.0665155,124.8978412,0.228687,771344
11906,219.2442649,107.9036784,124.8978412,0.228418,771613
11907,11.99433053,107.1913728,124.8978412,0.228403,771628
11908,27.18821109,106.2961402,124.8978412,0.22837,771661
11909,63.1443696,106.3779966,124.8978412,0.228294,771737
11910,16.38101948,106.3657288,124.8978412,0.228274,771757
11911,65.15585209,106.938283,124.8978412,0.228196,771835
11912,185.2281095,108.0886715,124.8978412,0.227975,772056
11913,165.6839604,108.7471919,124.8978412,0.227778,772253
11914,250.722277,110.6239827,124.8978412,0.227478,772553
11915,30.32735625,110.7728316,124.8978412,0.227442,772589
11916,155.8958465,111.1256393,124.8978412,0.227254,772777
11917,39.70596319,111.2698427,124.8978412,0.227205,772826
11918,247.7587563,111.2651537,124.8978412,0.226905,773126
11919,147.3179508,111.8719858,124.8978412,0.22673,773301
11920,140.3410486,110.7835674,124.8978412,0.226558,773473
11921,14.08577998,108.6344252,124.8978412,0.226541,773490
11922,128.3251907,109.446065,124.8978412,0.226382,773649
11923,67.7511105,107.9342218,124.8978412,0.2263,773731
11924,40.34221317,106.0425568,124.8978412,0.226251,773780
11925,126.0224681,106.9820719,124.8978412,0.226101,773930
11926,252.8033524,106.995142,124.8978412,0.225801,774230
11927,93.1866563,105.6122176,124.8978412,0.225685,774346
11928,30.77582899,104.8280521,124.8978412,0.225647,774384
11929,146.9903397,106.1673751,124.8978412,0.225466,774565
11930,250.7651057,106.1912283,124.8978412,0.225166,774865
11931,252.8947257,107.2826272,124.8978412,0.224866,775165
11932,32.05641373,106.8704654,124.8978412,0.224827,775204
11933,60.55507959,105.1309883,124.8978412,0.224755,775276
11934,7.076993317,105.0744701,124.8978412,0.224746,775285
11935,250.5895216,105.079246,124.8978412,0.224446,775585
11936,38.78027964,105.3549758,124.8978412,0.224398,775633
11937,94.45316475,105.693805,124.8978412,0.224284,775747
11938,99.22510465,106.3551845,124.8978412,0.224164,775867
11939,246.3089452,107.8248816,124.8978412,0.223864,776167
11940,252.1250173,110.0000634,124.8978412,0.223564,776467
11941,12.8737163,109.7561441,124.8978412,0.223548,776483
11942,252.5091765,111.4883396,124.8978412,0.223248,776783
11943,7.990648017,111.470671,124.8978412,0.223238,776793
11944,115.3279495,112.4067823,124.8978412,0.2231,776931
11945,37.3276208,110.2586215,124.8978412,0.223055,776976
11946,60.13679355,109.4453632,124.8978412,0.222982,777049
11947,248.7673429,110.2792806,124.8978412,0.222682,777349
11948,248.9024093,112.4967933,124.8978412,0.222382,777649
11949,14.86193858,112.5491556,124.8978412,0.222364,777667
11950,166.0061694,113.2857236,124.8978412,0.222167,777864
11951,121.6904214,112.0060929,124.8978412,0.222023,778008
11952,249.8030832,114.4190707,124.8978412,0.221723,778308
11953,35.5264271,113.1941488,124.8978412,0.22168,778351
11954,218.6755678,114.2084141,124.8978412,0.221421,778610
11955,244.0640746,116.5623091,124.8978412,0.221121,778910
11956,111.0790887,115.9841327,124.8978412,0.220986,779045
11957,99.34334632,116.6136772,124.8978412,0.220862,779169
11958,37.68721743,116.8870022,124.8978412,0.220818,779213
11959,31.63990284,116.7936455,124.8978412,0.220778,779253
11960,101.3408774,116.7211007,124.8978412,0.220655,779376
11961,42.49156026,115.1496969,124.8978412,0.220604,779427
11962,57.82614668,113.2395345,124.8978412,0.220535,779496
11963,14.2418101,112.6357294,124.8978412,0.220517,779514
11964,20.98635668,112.5253312,124.8978412,0.22049,779541
11965,152.1139624,113.0592507,124.8978412,0.220303,779728
11966,27.14661132,112.9852544,124.8978412,0.22027,779761
11967,178.0097683,113.8882584,124.8978412,0.220057,779974
11968,252.1301489,116.0187415,124.8978412,0.219757,780274
11969,193.0710828,116.8308351,124.8978412,0.219522,780509
11970,81.839583,116.908839,124.8978412,0.219423,780608
11971,68.77564757,117.033588,124.8978412,0.21934,780691
11972,247.7556132,117.7515411,124.8978412,0.21904,780991
11973,7.606565494,117.6055244,124.8978412,0.21903,781001
11974,248.2044434,118.9035555,124.8978412,0.21873,781301
11975,61.28741873,119.3112672,124.8978412,0.218656,781375
11976,74.6250885,119.2230299,124.8978412,0.218566,781465
11977,79.55055764,119.6889164,124.8978412,0.218469,781562
11978,28.39938906,119.4107556,124.8978412,0.218435,781596
11979,252.4985992,120.9878287,124.8978412,0.218135,781896
11980,6.750130534,118.5284763,124.8978412,0.218126,781905
11981,16.8663653,118.597286,124.8978412,0.218106,781925
11982,82.34339042,117.0430946,124.8978412,0.218009,782022
11983,28.00374489,117.157904,124.8978412,0.217975,782056
11984,18.01134707,116.2452941,124.8978412,0.217953,782078
11985,250.3675362,116.5870981,124.8978412,0.217653,782378
11986,17.68573427,116.6356327,124.8978412,0.217632,782399
11987,51.36552985,114.6472889,124.8978412,0.21757,782461
11988,51.36332303,112.64972,124.8978412,0.217505,782526
11989,178.1043822,111.9389169,124.8978412,0.217294,782737
11990,70.34307569,110.168495,124.8978412,0.217206,782825
11991,76.9149228,110.4391571,124.8978412,0.217113,782918
11992,12.1439912,110.3594938,124.8978412,0.217098,782933
11993,59.59886501,110.6703421,124.8978412,0.217023,783008
11994,24.9551662,109.4042501,124.8978412,0.216993,783038
11995,248.6442319,110.6500666,124.8978412,0.216693,783338
11996,76.84797815,108.9709991,124.8978412,0.216601,783430
11997,115.0750119,107.5933493,124.8978412,0.216459,783572
11998,242.5463876,108.8230398,124.8978412,0.216159,783872
11999,85.89138065,108.3490159,124.8978412,0.216053,783978
12000,68.98508926,108.230662,124.8978412,0.215972,784059
12001,28.7865075,108.2272703,124.8978412,0.215936,784095
12002,43.19080574,108.1700511,124.8978412,0.215883,784148
12003,63.82640182,108.3707996,124.8978412,0.215807,784224
12004,248.334356,109.6109385,124.8978412,0.215507,784524
12005,250.0039879,111.7226638,124.8978412,0.215207,784824
12006,79.5032149,110.3252533,124.8978412,0.21511,784921
12007,12.89382105,110.3342482,124.8978412,0.215094,784937
12008,44.73688918,110.5097349,124.8978412,0.215041,784990
12009,252.6123745,112.404415,124.8978412,0.214741,785290
12010,117.875836,113.4193632,124.8978412,0.214599,785432
12011,107.4922338,113.842727,124.8978412,0.21447,785561
12012,91.60366904,112.9064826,124.8978412,0.214359,785672
12013,227.6099346,113.5257423,124.8978412,0.214083,785948
12014,7.157627065,111.0900958,124.8978412,0.214074,785957
12015,183.1567386,112.6183896,124.8978412,0.213857,786174
12016,246.7022173,113.5264533,124.8978412,0.213557,786474
12017,251.8104856,115.6474986,124.8978412,0.213257,786774
12018,256.1908463,115.7318195,124.8978412,0.212957,787074
12019,115.7798646,115.4164386,124.8978412,0.212816,787215
12020,56.65895129,114.5796176,124.8978412,0.212745,787286
12021,18.23125753,114.6210724,124.8978412,0.212723,787308
12022,46.60693373,113.8038898,124.8978412,0.212666,787365
12023,254.8258018,115.6746367,124.8978412,0.212366,787665
12024,21.1094396,115.482309,124.8978412,0.21234,787691
12025,48.57616348,114.707846,124.8978412,0.212281,787750
12026,35.63762776,112.5361887,124.8978412,0.212239,787792
12027,38.95385957,111.9938608,124.8978412,0.212192,787839
12028,244.755106,114.1336535,124.8978412,0.211892,788139
12029,245.5581246,115.1193314,124.8978412,0.211592,788439
12030,50.62221659,113.1179025,124.8978412,0.211529,788502
12031,113.0458239,111.7194135,124.8978412,0.211393,788638
12032,216.3967354,113.5628167,124.8978412,0.211132,788899
12033,131.5588732,114.2728546,124.8978412,0.210972,789059
12034,20.75255014,114.4096102,124.8978412,0.210946,789085
12035,17.90849771,112.0827999,124.8978412,0.210924,789107
12036,66.45414714,112.3595386,124.8978412,0.210843,789188
12037,47.33862411,111.8883932,124.8978412,0.210786,789245
12038,98.6694745,111.8828369,124.8978412,0.210672,789359
12039,29.05981275,109.7103456,124.8978412,0.210638,789393
12040,12.80141763,107.3171096,124.8978412,0.210622,789409
12041,202.6033095,109.2144055,124.8978412,0.21038,789651
12042,27.92922661,106.968606,124.8978412,0.210346,789685
12043,251.0798167,109.3994977,124.8978412,0.210046,789985
12044,18.7661667,108.4338799,124.8978412,0.210023,790008
12045,64.05825321,108.7011862,124.8978412,0.209944,790087
12046,30.91904535,108.4090087,124.8978412,0.209906,790125
12047,14.73636193,106.0686989,124.8978412,0.209887,790144
12048,8.839485265,103.6680697,124.8978412,0.209876,790155
12049,65.93213218,104.1787716,124.8978412,0.209798,790233
12050,11.33386138,102.6320485,124.8978412,0.209783,790248
12051,246.8554422,103.8836987,124.8978412,0.209483,790548
12052,27.53731501,101.6610411,124.8978412,0.20945,790581
12053,10.49827893,101.4107596,124.8978412,0.209437,790594
12054,15.89480284,99.38295193,124.8978412,0.209418,790613
12055,177.8191835,98.72050301,124.8978412,0.209204,790827
12056,28.92788359,97.89899096,124.8978412,0.209169,790862
12057,21.72554748,97.12281297,124.8978412,0.209143,790888
12058,246.3742189,99.20968299,124.8978412,0.208843,791188
12059,14.94821313,99.04276609,124.8978412,0.208824,791207
12060,121.7407472,99.24676479,124.8978412,0.208679,791352
12061,53.19007767,99.35374996,124.8978412,0.208615,791416
12062,85.41168739,99.62960537,124.8978412,0.20851,791521
12063,57.04699889,100.0576573,124.8978412,0.208441,791590
12064,9.505248982,99.94284618,124.8978412,0.208429,791602
12065,74.00782101,99.16178477,124.8978412,0.208342,791689
12066,8.512671647,98.97544537,124.8978412,0.208331,791700
12067,120.9171885,98.40451957,124.8978412,0.208183,791848
12068,44.95053553,96.33272344,124.8978412,0.208128,791903
12069,36.32414703,94.76525408,124.8978412,0.208085,791946
12070,245.7880884,96.40473913,124.8978412,0.207785,792246
12071,74.74561671,96.46443883,124.8978412,0.207695,792336
12072,30.92730097,94.2961557,124.8978412,0.207658,792373
12073,14.86175137,94.36870756,124.8978412,0.20764,792391
12074,102.9816794,92.91647992,124.8978412,0.207517,792514
12075,176.8053126,94.07165886,124.8978412,0.207297,792734
12076,55.7095807,93.88250378,124.8978412,0.20723,792801
12077,15.08744981,93.2378727,124.8978412,0.207211,792820
12078,250.8322321,95.46220113,124.8978412,0.206915,793116
12079,18.83730501,93.12558819,124.8978412,0.206892,793139
12080,148.7611671,94.54569856,124.8978412,0.206706,793325
12081,23.1897731,94.60893264,124.8978412,0.206678,793353
12082,44.90832502,94.23458198,124.8978412,0.206622,793409
12083,97.5113655,94.92965819,124.8978412,0.206505,793526
12084,8.976101579,94.83930573,124.8978412,0.206494,793537
12085,26.25511647,92.59818154,124.8978412,0.206462,793569
12086,9.850227038,92.51982646,124.8978412,0.206449,793582
12087,30.60374495,92.31220861,124.8978412,0.206411,793620
12088,247.1669219,94.2702446,124.8978412,0.206111,793920
12089,142.0627529,93.90982831,124.8978412,0.205937,794094
12090,11.26372825,93.31903484,124.8978412,0.205923,794108
12091,138.1846553,93.93173216,124.8978412,0.205756,794275
12092,239.1727452,96.2020197,124.8978412,0.205456,794575
12093,98.63668437,96.59239789,124.8978412,0.205331,794700
12094,243.757175,98.78041798,124.8978412,0.205033,794998
12095,46.32444687,96.75722013,124.8978412,0.204978,795053
12096,233.9781002,98.32852135,124.8978412,0.204689,795342
12097,242.174469,99.59951592,124.8978412,0.204397,795634
12098,31.01388453,97.48419089,124.8978412,0.20436,795671
12099,93.09535738,97.55623066,124.8978412,0.204251,795780
12100,85.82453969,97.72462516,124.8978412,0.204148,795883
12101,52.03743164,97.95713441,124.8978412,0.204083,795948
12102,59.17154715,98.11694182,124.8978412,0.204012,796019
12103,7.172357324,97.55040137,124.8978412,0.204003,796028
12104,245.2731403,97.51978922,124.8978412,0.203703,796328
12105,47.26193578,95.4923687,124.8978412,0.203644,796387
12106,101.7721323,95.71505787,124.8978412,0.203518,796513
12107,24.05636832,95.82668334,124.8978412,0.203489,796542
12108,89.47527834,96.27406723,124.8978412,0.203377,796654
12109,104.3028586,94.79097208,124.8978412,0.20325,796781
12110,21.27137097,93.82492742,124.8978412,0.203223,796808
12111,101.5528955,93.76553404,124.8978412,0.203099,796932
12112,22.87731337,93.07827049,124.8978412,0.203072,796959
12113,138.7093287,92.18926443,124.8978412,0.202905,797126
12114,240.2266666,94.51995482,124.8978412,0.202605,797426
12115,29.34185917,92.98180603,124.8978412,0.202569,797462
12116,20.73872296,90.72217108,124.8978412,0.202543,797488
12117,144.2672568,89.6467388,124.8978412,0.202368,797663
12118,9.314488294,87.17797522,124.8978412,0.202356,797675
12119,195.5132467,87.97530904,124.8978412,0.202119,797912
12120,45.10569278,87.85977645,124.8978412,0.202062,797969
12121,16.91200904,87.84658397,124.8978412,0.202042,797989
12122,156.8804348,88.94931898,124.8978412,0.201857,798174
12123,173.8870722,88.13993168,124.8978412,0.201649,798382
12124,240.6375763,90.33521305,124.8978412,0.201351,798680
12125,138.2262781,91.2317142,124.8978412,0.201177,798854
12126,233.9758069,93.21509599,124.8978412,0.200895,799136
12127,34.69011554,93.17245855,124.8978412,0.200853,799178
12128,9.549107375,90.82039856,124.8978412,0.200841,799190
12129,39.0463814,88.75528113,124.8978412,0.200794,799237
12130,43.58493955,88.68490836,124.8978412,0.200742,799289
12131,244.1612698,89.99606282,124.8978412,0.200442,799589
12132,252.9082845,90.36117831,124.8978412,0.200142,799889
12133,47.13033407,89.51689292,124.8978412,0.200084,799947
12134,75.30081416,90.06237556,124.8978412,0.199987,800044
12135,8.542777751,89.96871836,124.8978412,0.199976,800055
12136,16.48585253,89.46903541,124.8978412,0.199955,800076
12137,242.417369,91.41982286,124.8978412,0.199655,800376
12138,165.3878094,92.08700621,124.8978412,0.19945,800581
12139,10.81405704,91.90454865,124.8978412,0.199436,800595
12140,195.6647261,93.73318174,124.8978412,0.199203,800828
12141,21.60223788,91.92317102,124.8978412,0.199177,800854
12142,187.5269232,93.51914799,124.8978412,0.198947,801084
12143,25.25284106,91.26087823,124.8978412,0.198916,801115
12144,253.573363,93.60895019,124.8978412,0.198616,801415
12145,144.284312,94.41121078,124.8978412,0.198444,801587
12146,129.0115636,95.39213596,124.8978412,0.198289,801742
12147,24.87597923,95.49353214,124.8978412,0.198259,801772
12148,249.0452989,97.89559027,124.8978412,0.197959,802072
12149,47.40559638,97.71032491,124.8978412,0.197902,802129
12150,41.12334834,98.00821978,124.8978412,0.197852,802179
12151,117.5824314,96.71548968,124.8978412,0.197708,802323
12152,53.60340345,96.97615056,124.8978412,0.197644,802387
12153,246.0459923,99.33162769,124.8978412,0.197344,802687
12154,16.19781908,99.33465786,124.8978412,0.197324,802707
12155,23.54553371,97.79192136,124.8978412,0.197294,802737
12156,29.23430341,97.79498556,124.8978412,0.19726,802771
12157,21.34857575,97.79121584,124.8978412,0.197234,802797
12158,74.02846446,96.0677583,124.8978412,0.197147,802884
12159,243.511111,98.35338728,124.8978412,0.196847,803184
12160,17.97712619,97.31575107,124.8978412,0.196824,803207
12161,249.3107883,99.27695817,124.8978412,0.196524,803507
12162,37.86470568,98.80148835,124.8978412,0.196479,803552
12163,16.9887988,98.40090635,124.8978412,0.196458,803573
12164,166.6205135,99.972059,124.8978412,0.196261,803770
12165,113.0568486,100.3625493,124.8978412,0.196122,803909
12166,37.76528157,100.6550754,124.8978412,0.196076,803955
12167,8.612647274,99.53202996,124.8978412,0.196065,803966
12168,29.37867051,99.37631131,124.8978412,0.19603,804001
12169,117.1378541,100.1844484,124.8978412,0.195888,804143
12170,146.0043724,99.18661122,124.8978412,0.195709,804322
12171,192.5853045,100.3650081,124.8978412,0.195476,804555
12172,97.93242856,101.0350594,124.8978412,0.195352,804679
12173,49.08153763,101.3772572,124.8978412,0.195292,804739
12174,53.81711547,100.8856116,124.8978412,0.195226,804805
12175,251.9230407,101.6367889,124.8978412,0.194926,805105
12176,106.1953409,102.1416465,124.8978412,0.194799,805232
12177,109.4581073,103.0853531,124.8978412,0.194662,805369
12178,47.67552714,101.053786,124.8978412,0.194602,805429
12179,24.88791988,101.1142922,124.8978412,0.194572,805459
12180,194.8232254,101.5749127,124.8978412,0.194334,805697
12181,249.8243858,103.8412589,124.8978412,0.194034,805997
12182,82.76644644,104.2198401,124.8978412,0.193936,806095
12183,249.761138,105.7423378,124.8978412,0.193636,806395
12184,21.51236757,105.8677005,124.8978412,0.193609,806422
12185,108.9542723,106.694692,124.8978412,0.19348,806551
12186,245.0577558,109.0467673,124.8978412,0.19318,806851
12187,63.95447581,109.3802746,124.8978412,0.193101,806930
12188,12.84275218,107.0370329,124.8978412,0.193084,806947
12189,237.1653152,107.9880585,124.8978412,0.192788,807243
12190,65.62988291,108.5317201,124.8978412,0.192708,807323
12191,118.7529174,108.3374027,124.8978412,0.192564,807467
12192,171.333807,107.6590133,124.8978412,0.192359,807672
12193,22.1202378,106.8938489,124.8978412,0.192332,807699
12194,12.27889612,104.5790661,124.8978412,0.192317,807714
12195,247.0538301,106.5863599,124.8978412,0.192017,808014
12196,58.69855529,104.8335645,124.8978412,0.191946,808085
12197,9.587801384,102.5076978,124.8978412,0.191934,808097
12198,7.313749548,102.2706964,124.8978412,0.191924,808107
12199,15.98519964,101.4995949,124.8978412,0.191905,808126
12200,112.695409,101.7683036,124.8978412,0.19177,808261
12201,27.06610006,101.5185902,124.8978412,0.191737,808294
12202,168.7764834,102.6146396,124.8978412,0.19153,808501
12203,228.1220118,104.8241361,124.8978412,0.191261,808770
12204,249.106504,104.8624698,124.8978412,0.190961,809070
12205,32.09431645,104.7107936,124.8978412,0.190921,809110
12206,192.9999729,105.623072,124.8978412,0.19069,809341
12207,77.34087078,106.155917,124.8978412,0.190595,809436
12208,132.7247127,106.5884114,124.8978412,0.190435,809596
12209,249.6772971,108.0421557,124.8978412,0.190135,809896
12210,209.8231424,109.9276735,124.8978412,0.189879,810152
12211,189.6145609,110.8082901,124.8978412,0.189654,810377
12212,248.619155,113.0657085,124.8978412,0.189354,810677
12213,35.15700371,112.0301853,124.8978412,0.189311,810720
12214,24.421081,109.8721294,124.8978412,0.189282,810749
12215,112.1398126,110.700109,124.8978412,0.189146,810885
12216,107.9283936,111.5720057,124.8978412,0.189017,811014
12217,116.3027225,111.2923603,124.8978412,0.188874,811157
12218,246.6561841,113.6657773,124.8978412,0.188574,811457
12219,20.26119857,111.9132568,124.8978412,0.188549,811482
12220,64.4631541,112.1068314,124.8978412,0.18847,811561
12221,247.1854577,114.4095659,124.8978412,0.18817,811861
12222,17.84515253,113.0192131,124.8978412,0.188149,811882
12223,18.2089946,111.4624323,124.8978412,0.188127,811904
12224,20.22592949,109.2583158,124.8978412,0.188102,811929
12225,11.56280016,107.9916811,124.8978412,0.188088,811943
12226,9.333254422,105.7452555,124.8978412,0.188076,811955
12227,55.47949819,105.9531494,124.8978412,0.188009,812022
12228,248.9289379,108.3469477,124.8978412,0.187709,812322
12229,249.3195904,110.4496797,124.8978412,0.187409,812622
12230,250.9423989,112.5232543,124.8978412,0.187109,812922
12231,76.5786691,110.8474283,124.8978412,0.187015,813016
12232,19.67459745,108.5150915,124.8978412,0.18699,813041
12233,248.1025411,110.5248135,124.8978412,0.18669,813341
12234,10.61519134,109.8779573,124.8978412,0.186677,813354
12235,32.68048663,110.1193344,124.8978412,0.186637,813394
12236,9.485683955,110.0493327,124.8978412,0.186625,813406
12237,245.9427897,110.0845869,124.8978412,0.186325,813706
12238,73.49045082,109.1656133,124.8978412,0.186235,813796
12239,211.4489912,111.1719627,124.8978412,0.185975,814056
12240,162.29416,110.838257,124.8978412,0.18578,814251
12241,42.20667805,111.0443014,124.8978412,0.185728,814303
12242,244.5379302,111.6144115,124.8978412,0.185428,814603
12243,38.76317782,111.7495149,124.8978412,0.185381,814650
12244,155.3307305,110.7670885,124.8978412,0.185193,814838
12245,31.61275057,109.6403729,124.8978412,0.185154,814877
12246,11.35807657,108.463838,124.8978412,0.18514,814891
12247,250.6607508,110.7216858,124.8978412,0.18484,815191
12248,24.61037112,108.4773365,124.8978412,0.184809,815222
12249,18.596695,108.1892475,124.8978412,0.184786,815245
12250,9.933253393,107.8773465,124.8978412,0.184773,815258
12251,211.5952964,108.8174752,124.8978412,0.184512,815519
12252,246.3265438,110.7447066,124.8978412,0.184212,815819
12253,248.1438549,110.7656852,124.8978412,0.183912,816119
12254,49.8486218,111.1021932,124.8978412,0.18385,816181
12255,215.6939034,113.0236769,124.8978412,0.183586,816445
12256,147.202714,114.203361,124.8978412,0.183406,816625
12257,17.55672303,114.1654425,124.8978412,0.183385,816646
12258,13.90324887,113.5641903,124.8978412,0.183368,816663
12259,122.3025502,112.3521047,124.8978412,0.183219,816812
12260,220.7196231,114.3795297,124.8978412,0.182954,817077
